  1.500  3.9058E+00  1.2827E-02 -1.0979E+01  1.022E+00  1.4759E+01  2.1344E+00
  1.600  3.8864E+00  8.1271E-03 -1.1279E+01  1.029E+00  1.4500E+01  2.2073E+00
  1.700  3.8603E+00  3.1113E-03 -1.1383E+01  1.036E+00  1.4201E+01  2.2834E+00
  1.800  3.8273E+00  2.7442E-03 -9.3005E+00  1.044E+00  1.3881E+01  2.3628E+00
  1.900  3.7871E+00  8.2381E-03 -9.3104E+00  1.051E+00  1.3557E+01  2.4453E+00
  2.000  3.7394E+00  1.3834E-02 -9.5134E+00  1.058E+00  1.3252E+01  2.5313E+00
  2.200  3.6214E+00  2.4706E-02 -9.9208E+00  1.069E+00  1.2783E+01  2.7137E+00
  2.400  3.4300E+00  3.2976E-02 -1.0154E+01  1.104E+00  1.0874E+01  2.9280E+00
  2.600  3.3513E+00  4.7821E-02 -1.0673E+01  1.267E+00  6.6349E+00  3.1006E+00
  2.800  3.3443E+00  5.8312E-02 -1.1281E+01  1.307E+00  5.7967E+00  3.2412E+00
  3.000  3.3016E+00  6.6057E-02 -1.1877E+01  1.315E+00  5.4084E+00  3.3917E+00
  3.200  3.2405E+00  7.1768E-02 -1.2435E+01  1.307E+00  5.2492E+00  3.5486E+00
  3.400  3.1677E+00  7.5937E-02 -1.2968E+01  1.292E+00  5.2129E+00  3.7108E+00
  3.600  3.0878E+00  8.0043E-02 -1.3458E+01  1.271E+00  5.2534E+00  3.8775E+00
  3.800  3.0014E+00  8.2885E-02 -1.3905E+01  1.249E+00  5.3467E+00  4.0483E+00
  4.000  2.9105E+00  8.5297E-02 -1.4305E+01  1.228E+00  5.4790E+00  4.2226E+00
  4.200  2.8172E+00  8.5832E-02 -1.4660E+01  1.208E+00  5.6418E+00  4.4000E+00
  4.400  2.7207E+00  8.5483E-02 -1.4975E+01  1.187E+00  5.8291E+00  4.5801E+00
  4.600  2.6221E+00  8.3751E-02 -1.5256E+01  1.169E+00  6.0370E+00  4.7626E+00
  4.800  2.5215E+00  8.0231E-02 -1.5500E+01  1.153E+00  6.2625E+00  4.9470E+00
  5.000  2.4194E+00  7.6101E-02 -1.5720E+01  1.134E+00  6.5036E+00  5.1333E+00
  5.200  2.3162E+00  7.1069E-02 -1.5915E+01  1.118E+00  6.7585E+00  5.3211E+00
  5.400  2.2127E+00  6.5443E-02 -1.6090E+01  1.104E+00  7.0260E+00  5.5102E+00
  5.600  2.1100E+00  5.9525E-02 -1.6249E+01  1.089E+00  7.3048E+00  5.7004E+00
  5.800  2.0086E+00  5.3378E-02 -1.6397E+01  1.076E+00  7.5944E+00  5.8918E+00
  6.000  1.9087E+00  4.7331E-02 -1.6542E+01  1.064E+00  7.8938E+00  6.0840E+00
  6.500  1.6687E+00  3.2368E-02 -1.6919E+01  1.039E+00  8.6819E+00  6.5677E+00
  7.000  1.4402E+00  1.9699E-02 -1.7402E+01  1.020E+00  9.5214E+00  7.0550E+00
  7.500  1.2205E+00  1.1262E-02 -1.8103E+01  1.006E+00  1.0407E+01  7.5451E+00
  8.000  1.0037E+00  7.9481E-03 -1.8988E+01  9.927E-01  1.1336E+01  8.0371E+00
  8.500  7.9950E-01  7.1519E-03 -1.9666E+01  9.819E-01  1.2304E+01  8.5307E+00
  9.000  6.0727E-01  6.3845E-03 -2.0045E+01  9.731E-01  1.3309E+01  9.0255E+00
  9.500  4.2579E-01  5.4397E-03 -2.0235E+01  9.656E-01  1.4351E+01  9.5212E+00
 10.000  2.5025E-01  4.6532E-03 -2.0356E+01  9.573E-01  1.5426E+01  1.0018E+01
 11.000 -8.9275E-02  2.4371E-03 -2.0849E+01  9.418E-01  1.7675E+01  1.1012E+01
 12.000 -4.0210E-01  9.2849E-04 -1.7648E+01  9.325E-01  2.0046E+01  1.2008E+01
 13.000 -6.9236E-01  3.0378E-03 -1.8505E+01  9.274E-01  2.2532E+01  1.3005E+01
 14.000 -9.6011E-01  3.5442E-03 -1.8825E+01  9.246E-01  2.5128E+01  1.4003E+01
 15.000 -1.2079E+00  4.0563E-03 -1.9013E+01  9.240E-01  2.7828E+01  1.5001E+01
 16.000 -1.4391E+00  4.3329E-03 -1.9286E+01  9.240E-01  3.0628E+01  1.6000E+01
 17.000 -1.6533E+00  4.3271E-03 -1.9559E+01  9.250E-01  3.3524E+01  1.6999E+01
 18.000 -1.8543E+00  4.2495E-03 -1.9836E+01  9.261E-01  3.6511E+01  1.7998E+01
 19.000 -2.0419E+00  4.1635E-03 -2.0130E+01  9.276E-01  3.9587E+01  1.8998E+01
 20.000 -2.2181E+00  4.0382E-03 -2.0457E+01  9.291E-01  4.2748E+01  1.9997E+01
